mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_iterations,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1.896094560623169,0.24503532737940067,0.014403025309244791,0.01074197735123781,3,100,0.01,"{'depth': 3, 'iterations': 100, 'learning_rate': 0.01}",0.4774768920223466,0.4870088919453534,0.4641078394013139,0.476197874456338,0.00939295716150612,8,0.5097488944780406,0.5445524803048196,0.4780632508186688,0.510788208533843,0.02715406095713185
2.023891051610311,0.05686058641542054,0.012239853541056315,0.004839332318714661,3,100,0.1,"{'depth': 3, 'iterations': 100, 'learning_rate': 0.1}",0.5381473932687474,0.5118610345883073,0.5073970738932376,0.5191351672500975,0.013566632839678237,3,0.7501261272094606,0.7378382359794509,0.7583749398892443,0.7487797676927186,0.008437952549083328
5.195683399836223,0.19668499938399914,0.009934584299723307,0.00304172558380179,3,200,0.01,"{'depth': 3, 'iterations': 200, 'learning_rate': 0.01}",0.5008925481543637,0.5158437522073885,0.454780038737258,0.49050544636633675,0.02598862813304665,7,0.5590198124185147,0.6102984418346221,0.5547614418157922,0.5746932320229764,0.025236635464419836
5.771879275639852,0.49846027883431654,0.01427475611368815,0.00910106560559845,3,200,0.1,"{'depth': 3, 'iterations': 200, 'learning_rate': 0.1}",0.5206391060049597,0.5355218855218855,0.4854367969096651,0.5138659294788368,0.0210005708734153,4,0.8624022350049747,0.8705417762848339,0.8893253088375039,0.8740897733757708,0.011273987424330043
11.274574120839437,0.1761780743718992,0.008098602294921875,0.0009159521973154003,6,100,0.01,"{'depth': 6, 'iterations': 100, 'learning_rate': 0.01}",0.49677827850104467,0.4805519300565522,0.5268512805277511,0.501393829695116,0.01918132682467588,6,0.6169442639214661,0.6537250804188345,0.6594288441834819,0.6433660628412609,0.01882758302578563
11.913843075434366,0.1475052117787569,0.01698605219523112,0.014812605932289717,6,100,0.1,"{'depth': 6, 'iterations': 100, 'learning_rate': 0.1}",0.5021244187910855,0.5261169285937088,0.529905306306448,0.5193822178970807,0.012300722848970137,1,0.8825287662346368,0.8796979052275758,0.9048640260508743,0.8890302325043623,0.011255671372408918
18.230960687001545,0.4080360542951957,0.016782760620117188,0.0077085823165317395,6,200,0.01,"{'depth': 6, 'iterations': 200, 'learning_rate': 0.01}",0.5324610436102718,0.5137169630669913,0.5115318854814653,0.519236630719576,0.009393524835097488,2,0.6680206118049651,0.6768235911416612,0.6863958542405975,0.6770800190624079,0.0075038523484483215
14.323896646499634,1.9646937729174567,0.010408480962117514,0.0058418748304191115,6,200,0.1,"{'depth': 6, 'iterations': 200, 'learning_rate': 0.1}",0.5150408870655109,0.48893554960229213,0.5211455948770959,0.5083740105149662,0.013969184809343215,5,0.9698985331875474,0.979907583926766,0.9850226457115987,0.9782762542753041,0.006281221868068126
